n,rho0,seed,rho,solution_time_P1,solution_time_P2,solution_time_D1A,solution_time_D1B,solution_time_D2A,solution_time_D2B,optimal_val_P1,optimal_val_P2,optimal_val_D1A,optimal_val_D1B,optimal_val_D2A,optimal_val_D2B,objective_bound_P1,objective_bound_P2,objective_bound_D1A,objective_bound_D1B,objective_bound_D2A,objective_bound_D2B,relative_gap_P1,relative_gap_P2,relative_gap_D1A,relative_gap_D1B,relative_gap_D2A,relative_gap_D2B,termination_status_P1,termination_status_P2,termination_status_D1A,termination_status_D1B,termination_status_D2A,termination_status_D2B
50,25,10,12,600.088325977325,600.121034145355,609.473672877066,106.805415346986,382.919247086975,156.428725696052,0.000445356537387906,0.00045717711286386,13.5519169358571,-0.103105413108078,-0.103104684308024,-0.103104624247506,-0.0985607970944851,-0.104597044091995,13.5519169358571,-0.103105413108078,-0.103104684308024,-0.103104624247506,22230.7623937804,22978.8889795413,0,0,0,0,TIME_LIMIT,TIME_LIMIT,TIME_LIMIT,OPTIMAL,OPTIMAL,OPTIMAL
50,25,10,19,600.067774057388,600.030320167542,612.156674507074,112.465075740009,379.08855032397,187.679853047943,0.000145361471687129,0.00015521518758017,4.30129956106622,-0.103105397211211,-0.103104394299245,-0.103105566275908,-0.10542928334934,-0.105154872766964,4.30129956106622,-0.103105397211211,-0.103104394299245,-0.103105566275908,72629.0423422944,67847.7986570419,0,0,0,0,TIME_LIMIT,TIME_LIMIT,TIME_LIMIT,OPTIMAL,OPTIMAL,OPTIMAL
50,25,11,6,600.025651216507,600.024470090866,611.308296737028,126.021204111981,435.364168868051,168.768217753968,0.00142762618408145,0.00139251814286187,19.9434947142557,-0.102680647580956,-0.102680042206418,-0.102680728995718,-0.0286563339334367,-0.0355366742558025,19.9434947142557,-0.102680647580956,-0.102680042206418,-0.102680728995718,2107.27152898744,2651.97208294668,0,0,0,0,TIME_LIMIT,TIME_LIMIT,TIME_LIMIT,OPTIMAL,OPTIMAL,OPTIMAL
50,25,11,12,600.01646900177,600.048916101456,611.20344567101,113.655791767058,422.895367142977,178.692494347924,0.00059832859294049,0.000771597115527033,14.7967245304376,-0.102680695967348,-0.1026797589259,-0.102680756675814,-0.0785440784105154,-0.0972371388585321,14.7967245304376,-0.102680695967348,-0.1026797589259,-0.102680756675814,13227.2480267924,12702.0609592501,0,0,0,0,TIME_LIMIT,TIME_LIMIT,TIME_LIMIT,OPTIMAL,OPTIMAL,OPTIMAL
50,25,11,19,600.01408290863,600.128919839859,610.464758015005,113.401446133037,497.100184965064,168.484992844053,0.00022699621446307,0.000179477441113523,4.88646847274713,-0.102680070983914,-0.102680145102718,-0.102680765962181,-0.0926424328567014,-0.0880367978037546,4.88646847274713,-0.102680070983914,-0.102680145102718,-0.102680765962181,40912.3250318668,49151.7344450379,0,0,0,0,TIME_LIMIT,TIME_LIMIT,TIME_LIMIT,OPTIMAL,OPTIMAL,OPTIMAL
50,25,12,6,600.024029016495,600.020811080933,610.897202000022,125.081171229016,452.117565099034,159.871925574029,0.00136253981848813,0.0012605440918276,18.2134373560551,-0.102557431337962,-0.102556479094148,-0.102557743078583,-0.0431089511511179,-0.0419667817140573,18.2134373560551,-0.102557431337962,-0.102556479094148,-0.102557743078583,3263.86725482645,3429.25932429794,0,0,0,0,TIME_LIMIT,TIME_LIMIT,TIME_LIMIT,OPTIMAL,OPTIMAL,OPTIMAL
50,25,12,12,600.048769950867,600.057828903198,610.477398407995,107.374764161999,400.375549932942,157.996427960927,0.000337374564509437,0.000464792711917447,14.1862738041178,-0.102557609140103,-0.102556393442594,-0.102557559262466,-0.0899102026379063,-0.0980241541466936,14.1862738041178,-0.102557609140103,-0.102556393442594,-0.102557559262466,26749.9647857689,21189.8647145964,0,0,0,0,TIME_LIMIT,TIME_LIMIT,TIME_LIMIT,OPTIMAL,OPTIMAL,OPTIMAL
50,25,12,19,600.037489175797,600.039930820465,609.291952113039,114.76482004195,436.817284217104,158.854341755039,0.000126874105072235,0.00018318425996507,4.4834162805374,-0.102557742807887,-0.102557540351121,-0.102557704445988,-0.0817947443615376,-0.104209129118081,4.4834162805374,-0.102557742807887,-0.102557540351121,-0.102557704445988,64569.2187700306,56987.600025216,0,0,0,0,TIME_LIMIT,TIME_LIMIT,TIME_LIMIT,OPTIMAL,OPTIMAL,OPTIMAL
50,25,13,6,600.04437994957,600.054174900055,609.605645535048,132.092249584151,399.015370050911,159.750927577959,0.00103116970665193,0.0010311473531294,17.8477185840957,-0.102263076112014,-0.102262768562205,-0.102263604240538,-0.0503951460585012,-0.0463500281170065,17.8477185840957,-0.102263076112014,-0.102262768562205,-0.102263604240538,4987.18255912768,4594.99559654013,0,0,0,0,TIME_LIMIT,TIME_LIMIT,TIME_LIMIT,OPTIMAL,OPTIMAL,OPTIMAL
50,25,13,12,600.020347833633,600.012877941132,611.158289938001,113.440508455038,399.141967840958,179.436742671998,0.000358137473765341,0.000354084661194199,13.2440592114086,-0.102263649234724,-0.102262809764937,-0.102263718463879,-0.093951980799184,-0.0993404346912503,13.2440592114086,-0.102263649234724,-0.102262809764937,-0.102263718463879,26333.4962637122,28155.5600336403,0,0,0,0,TIME_LIMIT,TIME_LIMIT,TIME_LIMIT,OPTIMAL,OPTIMAL,OPTIMAL
50,25,13,19,600.054050922394,600.033538103104,610.937584223924,119.881281936076,418.205381263979,140.384682738921,0.000120161126876257,0.00027093022784672,4.23393795913865,-0.102263734993852,-0.102262275293325,-0.102263691872285,-0.0910213803401839,-0.0974530095965851,4.23393795913865,-0.102263734993852,-0.102262275293325,-0.102263691872285,75849.4396951841,36069.7809916284,0,0,0,0,TIME_LIMIT,TIME_LIMIT,TIME_LIMIT,OPTIMAL,OPTIMAL,OPTIMAL
50,25,14,6,600.024532079697,600.021898031235,611.104571711971,119.620851166081,438.715039688861,159.283004750032,0.00129723222227705,0.00129733554577369,15.847575572462,-0.102176606473035,-0.102176342524598,-0.102175902400573,-0.00850231439369478,-0.045160994281019,15.847575572462,-0.102176606473035,-0.102176342524598,-0.102175902400573,755.419611669106,3581.05734311677,0,0,0,0,TIME_LIMIT,TIME_LIMIT,TIME_LIMIT,OPTIMAL,OPTIMAL,OPTIMAL
50,25,14,12,600.013384819031,600.082818031311,610.791701742914,113.692593401996,401.819155858131,169.310668305028,0.00048591781374803,0.000481426950097088,11.8376457671543,-0.102176632594633,-0.102175890544698,-0.102176581305146,-0.0954922763961761,-0.104934847904442,11.8376457671543,-0.102176632594633,-0.102175890544698,-0.102176581305146,19751.9398331203,21896.62935016,0,0,0,0,TIME_LIMIT,TIME_LIMIT,TIME_LIMIT,OPTIMAL,OPTIMAL,OPTIMAL
50,25,14,19,600.018290042877,600.013581037521,611.236859182129,106.907283793902,426.555164164165,150.081453029066,0.000105749062282492,0.000146743745112328,3.83876429342995,-0.102176268279996,-0.102175719015003,-0.102176356624794,-0.100101790473062,-0.0867048003139544,3.83876429342995,-0.102176268279996,-0.102175719015003,-0.102176356624794,94759.7428974416,59185.8576272431,0,0,0,0,TIME_LIMIT,TIME_LIMIT,TIME_LIMIT,OPTIMAL,OPTIMAL,OPTIMAL
50,25,15,6,600.018143892288,600.029236078262,609.798355476931,132.513254425023,458.747122558998,178.147237331839,0.00123149826586139,0.00123162693579226,19.1728519113248,-0.102958765254851,-0.102958498597902,-0.102958995674832,-0.0366756159047082,-0.0513933473175391,19.1728519113248,-0.102958765254851,-0.102958498597902,-0.102958995674832,3078.12972388191,4272.80150539088,0,0,0,0,TIME_LIMIT,TIME_LIMIT,TIME_LIMIT,OPTIMAL,OPTIMAL,OPTIMAL
50,25,15,12,600.030171871185,600.013286113739,613.529432086041,114.696561545832,401.957580163842,159.508525151061,0.000518263421104545,0.000314947608848707,14.7748414703103,-0.102958999862241,-0.102957984637814,-0.102958449753232,-0.0995471538666695,-0.102625438848205,14.7748414703103,-0.102958999862241,-0.102957984637814,-0.102958449753232,19307.8294189681,32684.9239571472,0,0,0,0,TIME_LIMIT,TIME_LIMIT,TIME_LIMIT,OPTIMAL,OPTIMAL,OPTIMAL
50,25,15,19,600.042257070541,600.060585021973,611.319710105192,119.179765810026,421.82087289216,169.231361824088,0.000122639819388916,0.000185410023573985,4.62860255905065,-0.102958681615024,-0.102958054713688,-0.102959006878151,-0.0861933496374967,-0.094242982768014,4.62860255905065,-0.102958681615024,-0.102958054713688,-0.102959006878151,70381.6997505193,50929.4972145387,0,0,0,0,TIME_LIMIT,TIME_LIMIT,TIME_LIMIT,OPTIMAL,OPTIMAL,OPTIMAL
50,25,16,6,600.030069112778,600.03007888794,610.349471284077,130.87599276402,380.465963529889,178.422183404909,0.00120929832222326,0.00120924356130048,18.5817877248968,-0.102763229003885,-0.102762313282695,-0.102763263058208,-0.0410879811537049,-0.0538100617986121,18.5817877248968,-0.102763229003885,-0.102762313282695,-0.102763263058208,3497.67122790395,4549.89442331554,0,0,0,0,TIME_LIMIT,TIME_LIMIT,TIME_LIMIT,OPTIMAL,OPTIMAL,OPTIMAL
50,25,16,12,600.021368026733,600.052433013916,612.333542773034,118.56277802214,408.16363679315,168.697715500137,0.000500898016177198,0.00044742673818135,14.2666255455212,-0.102763278206175,-0.102763083878833,-0.102763277784032,-0.0919922107358704,-0.0958907219788288,14.2666255455212,-0.102763278206175,-0.102763083878833,-0.102763277784032,18465.4571918542,21531.6029409853,0,0,0,0,TIME_LIMIT,TIME_LIMIT,TIME_LIMIT,OPTIMAL,OPTIMAL,OPTIMAL
50,25,16,19,600.019487857819,600.040459156036,611.29051210219,125.463161355117,422.913801902905,168.492935651215,0.000173626733963352,0.000214992324119672,4.49254700653503,-0.102763014396084,-0.102762610581671,-0.102763277514295,-0.0974818895141982,-0.103265107225732,4.49254700653503,-0.102763014396084,-0.102762610581671,-0.102763277514295,56244.516048303,48131.9972578421,0,0,0,0,TIME_LIMIT,TIME_LIMIT,TIME_LIMIT,OPTIMAL,OPTIMAL,OPTIMAL
50,25,17,6,600.016263961792,600.021288871765,611.504995431984,125.946956794942,400.627095999895,149.700836115051,0.00150284417634586,0.00150285458074695,20.39560750314,-0.102790486363831,-0.102790133426073,-0.102790017973022,-0.0352574954553056,-0.0451405911274115,20.39560750314,-0.102790486363831,-0.102790133426073,-0.102790017973022,2446.05130792958,3103.65662158582,0,0,0,0,TIME_LIMIT,TIME_LIMIT,TIME_LIMIT,OPTIMAL,OPTIMAL,OPTIMAL
50,25,17,12,600.01833486557,600.037545919418,610.236101246905,120.489865339128,439.672079142882,178.42635215004,0.000595609796082988,0.000595731057803327,15.7730030375565,-0.102790597960786,-0.102789588997712,-0.102790455503993,-0.0876461474812145,-0.104341761635844,15.7730030375565,-0.102790597960786,-0.102789588997712,-0.102790455503993,14815.3636588278,17614.9105068636,0,0,0,0,TIME_LIMIT,TIME_LIMIT,TIME_LIMIT,OPTIMAL,OPTIMAL,OPTIMAL
50,25,17,19,600.039119958878,600.023725986481,612.202126231976,120.031045902986,405.719749268144,178.258171526017,0.000223070663566643,0.000127807342424865,4.89962841909945,-0.102790666752411,-0.102789725776497,-0.102790675146972,-0.104327551786834,-0.105093614036683,4.89962841909945,-0.102790666752411,-0.102789725776497,-0.102790675146972,46868.8355424045,82328.1506232435,0,0,0,0,TIME_LIMIT,TIME_LIMIT,TIME_LIMIT,OPTIMAL,OPTIMAL,OPTIMAL
50,25,18,6,600.025283098221,600.022280931473,609.890649201116,126.786356303142,402.088893012842,169.877979906974,0.000933268415239913,0.000926647033892364,15.8754560448008,-0.101952717261505,-0.10195107289577,-0.101952656597517,-0.0464864333717084,-0.0144201629258244,15.8754560448008,-0.101952717261505,-0.10195107289577,-0.101952656597517,5081.0357462658,1656.16565945857,0,0,0,0,TIME_LIMIT,TIME_LIMIT,TIME_LIMIT,OPTIMAL,OPTIMAL,OPTIMAL
50,25,18,12,600.042398929596,600.126327037811,610.982246616157,118.653185125906,451.871891024057,148.848072262947,0.00019907822798219,0.000216785182973581,11.6737313241549,-0.101952734632329,-0.101952497106791,-0.101951808100033,-0.101860700606442,-0.0952122233459626,11.6737313241549,-0.101952734632329,-0.101952497106791,-0.101951808100033,51266.1680128852,44020.0788725334,0,0,0,0,TIME_LIMIT,TIME_LIMIT,TIME_LIMIT,OPTIMAL,OPTIMAL,OPTIMAL
50,25,18,19,600.017470836639,600.085583925247,610.350486931857,108.58646009909,400.982297247043,148.807652021991,5.19220663738976E-05,4.99232530927439E-05,3.56534206818906,-0.101952755947114,-0.101951688130199,-0.101952656359128,-0.0966506574596477,-0.0798344013755538,3.56534206818906,-0.101952755947114,-0.101951688130199,-0.101952656359128,186245.629805358,160014.26125065,0,0,0,0,TIME_LIMIT,TIME_LIMIT,TIME_LIMIT,OPTIMAL,OPTIMAL,OPTIMAL
50,25,19,6,600.01944899559,600.038136959076,610.440256683854,113.585271984106,435.116399734048,168.962896788958,0.00190634252623948,0.00182689423288412,15.2654992243562,-0.100947907600718,-0.100947366685945,-0.100947911498505,-0.0405937031363622,-0.0391450475324242,15.2654992243562,-0.100947907600718,-0.100947366685945,-0.100947911498505,2229.40238061199,2242.71011576985,0,0,0,0,TIME_LIMIT,TIME_LIMIT,TIME_LIMIT,OPTIMAL,OPTIMAL,OPTIMAL
50,25,19,12,600.030700922012,600.037683963776,611.544439507881,119.58277542796,437.436384213856,179.978949306998,0.000490446395782999,0.000560425014649927,11.0853373630259,-0.100947906623481,-0.100947648342854,-0.100947900425581,-0.100720317562428,-0.0883647829730956,11.0853373630259,-0.100947906623481,-0.100947648342854,-0.100947900425581,20636.4578939617,15867.4587434848,0,0,0,0,TIME_LIMIT,TIME_LIMIT,TIME_LIMIT,OPTIMAL,OPTIMAL,OPTIMAL
50,25,19,19,600.044424057007,600.050594091415,610.345096770907,126.32911787997,423.627465825994,169.291203662986,0.000210613519116257,0.000106176218465523,3.29110908468696,-0.100947228224048,-0.1009476415479,-0.100947780518601,-0.103196348894521,-0.102679668065193,3.29110908468696,-0.100947228224048,-0.1009476415479,-0.100947780518601,49097.9699914505,96806.84221866,0,0,0,0,TIME_LIMIT,TIME_LIMIT,TIME_LIMIT,OPTIMAL,OPTIMAL,OPTIMAL
50,25,20,6,600.022325992584,600.029282093048,611.342468147166,133.154346226016,421.331037451047,178.85170180304,0.000885470229158025,0.000998331743903833,17.2000520355023,-0.103010815684403,-0.103010003660563,-0.103010795765322,-0.0547353744291144,-0.0437199038528425,17.2000520355023,-0.103010815684403,-0.103010003660563,-0.103010795765322,6281.50363803435,4479.29617282148,0,0,0,0,TIME_LIMIT,TIME_LIMIT,TIME_LIMIT,OPTIMAL,OPTIMAL,OPTIMAL
50,25,20,12,600.022071123123,600.018674850464,608.518918699119,108.749235082883,405.394775223918,159.508840281982,0.000223289245898102,0.00027129364144577,13.2084214097508,-0.103010816328958,-0.10300999200612,-0.103010628629474,-0.103574951552332,-0.0872822442856877,13.2084214097508,-0.103010816328958,-0.10300999200612,-0.103010628629474,46486.000873324,32272.6096566605,0,0,0,0,TIME_LIMIT,TIME_LIMIT,TIME_LIMIT,OPTIMAL,OPTIMAL,OPTIMAL
50,25,20,19,600.01477599144,600.013788938522,609.904980649007,121.349972782889,419.302130247932,150.283177464036,0.000103728489000532,0.000118245070297389,4.13339120092931,-0.103010817747014,-0.103009822279439,-0.103009870053614,-0.105973159757327,-0.103383712680873,4.13339120092931,-0.103010817747014,-0.103009822279439,-0.103009870053614,102263.98674889,87531.7317591849,0,0,0,0,TIME_LIMIT,TIME_LIMIT,TIME_LIMIT,OPTIMAL,OPTIMAL,OPTIMAL
50,25,21,6,600.023149967194,600.016436100006,610.175893100211,132.318998158909,445.571159315994,178.624515630072,0.00147153855309898,0.00147150138639834,18.136693551886,-0.101927479550657,-0.10192679185773,-0.101927158153213,-0.0490641138624052,-0.0276120792102766,18.136693551886,-0.101927479550657,-0.10192679185773,-0.101927158153213,3434.20512558634,1976.45621441514,0,0,0,0,TIME_LIMIT,TIME_LIMIT,TIME_LIMIT,OPTIMAL,OPTIMAL,OPTIMAL
50,25,21,12,600.068693161011,600.067067146301,612.90808095783,112.303885448026,434.661753048887,159.750253552105,0.000426720417257206,0.000394271224518385,13.7199748878979,-0.101927216117565,-0.101927010133934,-0.101926930982427,-0.103786196964422,-0.0922681940599581,13.7199748878979,-0.101927216117565,-0.101927010133934,-0.101926930982427,24421.8258998525,23502.2135834708,0,0,0,0,TIME_LIMIT,TIME_LIMIT,TIME_LIMIT,OPTIMAL,OPTIMAL,OPTIMAL
50,25,21,19,600.039110898972,600.054075956345,610.439224147005,120.248846934177,399.830227304017,158.704884858103,0.000190192250958014,0.000106320625618573,4.39501936525341,-0.101927475487644,-0.101926027871929,-0.101926891195577,-0.104573512350333,-0.103581378531324,4.39501936525341,-0.101927475487644,-0.101926027871929,-0.101926891195577,55083.0562620654,97523.5976591447,0,0,0,0,TIME_LIMIT,TIME_LIMIT,TIME_LIMIT,OPTIMAL,OPTIMAL,OPTIMAL
50,25,22,6,600.024873018265,600.019990921021,610.254405499902,120.869253570912,420.526246858062,169.579739189008,0.000919244494057941,0.000915785921807029,16.1578482679732,-0.1033163206234,-0.10331561063631,-0.103316318646324,-0.0488291611269411,-0.0270869875640907,16.1578482679732,-0.1033163206234,-0.10331561063631,-0.103316318646324,5411.87964057181,3057.78597585805,0,0,0,0,TIME_LIMIT,TIME_LIMIT,TIME_LIMIT,OPTIMAL,OPTIMAL,OPTIMAL
50,25,22,12,600.019043922424,600.020771980286,621.426992702996,113.324266894953,400.325526781147,158.688891194994,0.000359601757911644,0.000383740828148863,12.3669847338387,-0.10331630776512,-0.103315996397572,-0.103316249929699,-0.104211571904977,-0.097371133797322,12.3669847338387,-0.10331630776512,-0.103315996397572,-0.103316249929699,29079.7170375853,25474.1918124879,0,0,0,0,TIME_LIMIT,TIME_LIMIT,TIME_LIMIT,OPTIMAL,OPTIMAL,OPTIMAL
50,25,22,19,600.014094114304,600.019160985947,608.110491646919,119.517144454177,428.236348602921,149.264931195881,0.000239145360840086,0.000242283915788182,3.55911834831264,-0.103316300692796,-0.103315080475365,-0.10331608813795,-0.101686091595137,-0.105649051197396,3.55911834831264,-0.103316300692796,-0.103315080475365,-0.10331608813795,42620.6206124707,43705.4745333406,0,0,0,0,TIME_LIMIT,TIME_LIMIT,TIME_LIMIT,OPTIMAL,OPTIMAL,OPTIMAL
50,25,23,6,600.050594806671,600.048749923706,610.433891779976,132.828216940863,493.668646436883,169.483539968031,0.00101054146940234,0.00112775514333222,16.8435932359122,-0.102885784889874,-0.10288540950612,-0.102886051071352,-0.0499440937962389,-0.049958146129921,16.8435932359122,-0.102885784889874,-0.10288540950612,-0.102886051071352,5042.31016820883,4529.87526373039,0,0,0,0,TIME_LIMIT,TIME_LIMIT,TIME_LIMIT,OPTIMAL,OPTIMAL,OPTIMAL
50,25,23,12,600.019287824631,600.114696025848,609.998609174974,114.497633954044,381.823408690048,149.19764402695,0.000233051290651662,0.000228497079527675,12.6139224754066,-0.1028861073347,-0.102885012279997,-0.102885916031931,-0.104790398471755,-0.105395923733139,12.6139224754066,-0.1028861073347,-0.102885012279997,-0.102885916031931,45064.5218349739,46225.7202722253,0,0,0,0,TIME_LIMIT,TIME_LIMIT,TIME_LIMIT,OPTIMAL,OPTIMAL,OPTIMAL
50,25,23,19,600.113669872284,600.038938999176,610.226911240956,114.375714402879,451.061143521918,157.951485558879,6.40216593331153E-05,4.51237105227333E-05,3.72440808058616,-0.102886106838113,-0.102885219971581,-0.102886117364607,-0.103924305878044,-0.0965452437759199,3.72440808058616,-0.102886106838113,-0.102885219971581,-0.102886117364607,162426.792152181,214056.792687251,0,0,0,0,TIME_LIMIT,TIME_LIMIT,TIME_LIMIT,OPTIMAL,OPTIMAL,OPTIMAL
50,25,24,6,600.019486904144,600.047472000122,610.503192713019,113.729121487122,476.165124061052,168.653707293794,0.00117808983099973,0.00117816324239525,16.6777818889588,-0.103083867185837,-0.103083479029473,-0.1030832064804,-0.0507984523500573,-0.0478960462805852,16.6777818889588,-0.103083867185837,-0.103083479029473,-0.1030832064804,4411.93369243747,4165.31493744539,0,0,0,0,TIME_LIMIT,TIME_LIMIT,TIME_LIMIT,OPTIMAL,OPTIMAL,OPTIMAL
50,25,24,12,600.043465852737,600.037058830261,610.313860283932,112.602701536845,421.030634599039,159.857398972847,0.000373318566437193,0.000421265301079658,12.4715317101912,-0.103083103759732,-0.103083115883336,-0.103083991582087,-0.0957559164614668,-0.0889150006302616,12.4715317101912,-0.103083103759732,-0.103083115883336,-0.103083991582087,25749.9207567745,21206.6518895294,0,0,0,0,TIME_LIMIT,TIME_LIMIT,TIME_LIMIT,OPTIMAL,OPTIMAL,OPTIMAL
50,25,24,19,600.045308113098,600.054234981537,613.031696059974,115.549930904061,445.00883854297,149.674936860101,0.000106113980213206,9.7096291272187E-05,4.01332887993219,-0.103084016552699,-0.103083278013937,-0.103083891153791,-0.102288849553284,-0.0909064317346233,4.01332887993219,-0.103084016552699,-0.103083278013937,-0.103083891153791,96495.2622903824,93725.0298992245,0,0,0,0,TIME_LIMIT,TIME_LIMIT,TIME_LIMIT,OPTIMAL,OPTIMAL,OPTIMAL
50,25,25,6,600.0171251297,600.034454107285,609.981720703188,132.540398303885,398.508760416182,168.332840686198,0.00110808332653731,0.00108473345201883,17.6318482620105,-0.102793705997362,-0.102792927471403,-0.102793608455084,-0.0356350149269715,-0.0183216949446793,17.6318482620105,-0.102793705997362,-0.102792927471403,-0.102793608455084,3315.9147307386,1789.05042161098,0,0,0,0,TIME_LIMIT,TIME_LIMIT,TIME_LIMIT,OPTIMAL,OPTIMAL,OPTIMAL
50,25,25,12,600.045619010925,600.028944015503,614.502519956091,114.623462002957,365.980751874857,150.077646249905,0.000334493241005027,0.000287147983253153,13.3960621428379,-0.102793725488457,-0.102792253515133,-0.10279349848237,-0.0946881334687961,-0.100910459257995,13.3960621428379,-0.102793725488457,-0.102792253515133,-0.10279349848237,28407.936263314,35242.3186451673,0,0,0,0,TIME_LIMIT,TIME_LIMIT,TIME_LIMIT,OPTIMAL,OPTIMAL,OPTIMAL
50,25,25,19,600.032947063446,600.149981021881,609.26807853207,120.353928326163,440.614429403096,160.032460693037,0.000137518873414836,0.000146728502994179,4.22066805311372,-0.102793725550576,-0.102793103790075,-0.102793710544714,-0.0976729391849371,-0.105032047709782,4.22066805311372,-0.102793725550576,-0.102793103790075,-0.102793710544714,71125.1158692229,71682.5797758931,0,0,0,0,TIME_LIMIT,TIME_LIMIT,TIME_LIMIT,OPTIMAL,OPTIMAL,OPTIMAL
50,38,0,10,600.037606954575,600.053076982498,609.315149713075,127.357620232971,418.361544047017,149.06491394504,0.00080609222165734,0.000801921435868769,8.24989326701479,-0.103519000570318,-0.103519103194924,-0.10351941075415,-0.0924490094711469,-0.0907285909609604,8.24989326701479,-0.103519000570318,-0.103519103194924,-0.10351941075415,11568.7881841944,11413.9002030378,0,0,0,0,TIME_LIMIT,TIME_LIMIT,TIME_LIMIT,OPTIMAL,OPTIMAL,OPTIMAL
50,38,0,19,600.051567077637,600.047587156296,611.43614285998,114.175790671958,441.288821018068,158.602500393055,0.000409364692633142,0.00025206572589048,1.72392696195787,-0.103519108244522,-0.103518176865237,-0.103518736118323,-0.105051464792538,-0.10428696280497,1.72392696195787,-0.103519108244522,-0.103518176865237,-0.103518736118323,25762.0726415898,41472.9246356492,0,0,0,0,TIME_LIMIT,TIME_LIMIT,TIME_LIMIT,OPTIMAL,OPTIMAL,OPTIMAL
50,38,0,28,600.021036148071,600.020646810532,610.732486417983,106.777370545082,432.987208364066,178.706015744014,0.000192433913717329,0.000142770163415749,3.25733122076528,-0.103518290442699,-0.103518408064135,-0.103519421704616,-0.0896735742390221,-0.0867954422473929,3.25733122076528,-0.103518290442699,-0.103518408064135,-0.103519421704616,46699.6728470356,60893.8242632973,0,0,0,0,TIME_LIMIT,TIME_LIMIT,TIME_LIMIT,OPTIMAL,OPTIMAL,OPTIMAL
50,38,1,10,600.041378974915,600.1095058918,610.362325571943,126.926873954944,401.112056731945,149.147954209941,0.000898813776530005,0.000945154352701871,6.72331899177321,-0.103568293522893,-0.103567465379136,-0.103568159296277,-0.08961121227293,-0.0969740665240036,6.72331899177321,-0.103568293522893,-0.103567465379136,-0.103568159296277,10069.9420072183,10360.1301307864,0,0,0,0,TIME_LIMIT,TIME_LIMIT,TIME_LIMIT,OPTIMAL,OPTIMAL,OPTIMAL
50,38,1,19,600.039105176926,600.048239946365,610.663670811104,120.183666506084,417.684347909177,177.874408241129,0.000441194488563404,0.000335162546708075,1.67983959631445,-0.103568705071957,-0.103567353694306,-0.103568703130772,-0.104982416749409,-0.101444962512243,1.67983959631445,-0.103568705071957,-0.103567353694306,-0.103568703130772,23895.0426559606,30367.3921977927,0,0,0,0,TIME_LIMIT,TIME_LIMIT,TIME_LIMIT,OPTIMAL,OPTIMAL,OPTIMAL
50,38,1,28,600.03368806839,600.019791126251,612.648849181132,107.267560008913,436.752670038026,139.484443188878,0.000194531783024782,0.000220433052879318,2.63715356735274,-0.103568658751552,-0.103566131371688,-0.103567941021749,-0.104948888053747,-0.0937244051992488,2.63715356735274,-0.103568658751552,-0.103566131371688,-0.103567941021749,54049.4813762015,42618.3083820741,0,0,0,0,TIME_LIMIT,TIME_LIMIT,TIME_LIMIT,OPTIMAL,OPTIMAL,OPTIMAL
50,38,2,10,600.038765907288,600.021118879318,609.755345497048,119.977563533932,380.377059314866,149.226198223885,0.000792540665417579,0.000792297952270922,5.78604943458494,-0.103576368494857,-0.103575938028692,-0.103576655512909,-0.0825598059338542,-0.105189609610567,5.78604943458494,-0.103576368494857,-0.103575938028692,-0.103576655512909,10517.1065960829,13376.5217061419,0,0,0,0,TIME_LIMIT,TIME_LIMIT,TIME_LIMIT,OPTIMAL,OPTIMAL,OPTIMAL
50,38,2,19,600.0368039608,600.027629852295,610.725277021993,101.224570000079,382.185591066023,149.442567178048,0.000426148699673367,0.000380317626250788,1.43575490054195,-0.103576509785157,-0.103575614841551,-0.103576272352971,-0.0972821494492085,-0.10504323812319,1.43575490054195,-0.103576509785157,-0.103575614841551,-0.103576272352971,22928.2168932518,27719.8710953045,0,0,0,0,TIME_LIMIT,TIME_LIMIT,TIME_LIMIT,OPTIMAL,OPTIMAL,OPTIMAL
50,38,2,28,600.030866861343,600.024008989334,611.963866516948,106.645043035969,434.985038971063,141.563335079001,0.00020843935306529,0.000431381624316115,2.27651658283084,-0.103575399969057,-0.103573633069799,-0.103576045715091,-0.106037661162011,-0.101940646007563,2.27651658283084,-0.103575399969057,-0.103573633069799,-0.103576045715091,50972.1887698415,23731.1980532721,0,0,0,0,TIME_LIMIT,TIME_LIMIT,TIME_LIMIT,OPTIMAL,OPTIMAL,OPTIMAL
50,38,3,10,600.021332025528,600.056632041931,613.44470482599,120.316025421955,397.203326964984,130.049849821022,0.000757289106497527,0.000757824396822038,6.29560800848441,-0.103243378623932,-0.103241526096547,-0.103243639399432,-0.0845734107203071,-0.0984070509266404,6.29560800848441,-0.103243378623932,-0.103241526096547,-0.103243639399432,11267.9159246672,13085.4688420317,0,0,0,0,TIME_LIMIT,TIME_LIMIT,TIME_LIMIT,OPTIMAL,OPTIMAL,OPTIMAL
50,38,3,19,600.08278298378,600.053551912308,611.655964588979,107.68410157715,453.218249284895,168.729747520993,0.000438484042408368,0.000358323968704228,1.62912858418805,-0.103242606278663,-0.103242262808906,-0.103242662777686,-0.106911414511203,-0.0920319210403795,1.62912858418805,-0.103242606278663,-0.103242262808906,-0.103242662777686,24482.0536601498,25783.9980236839,0,0,0,0,TIME_LIMIT,TIME_LIMIT,TIME_LIMIT,OPTIMAL,OPTIMAL,OPTIMAL
