n,rho0,seed,rho,mineigvalQ,solution_time_P1,solution_time_P2,solution_time_D1A,solution_time_D1B,solution_time_D2A,solution_time_D2B,optimal_val_P1,optimal_val_P2,optimal_val_D1A,optimal_val_D1B,optimal_val_D2A,optimal_val_D2B,objective_bound_P1,objective_bound_P2,objective_bound_D1A,objective_bound_D1B,objective_bound_D2A,objective_bound_D2B,relative_gap_P1,relative_gap_P2,relative_gap_D1A,relative_gap_D1B,relative_gap_D2A,relative_gap_D2B,termination_status_P1,termination_status_P2,termination_status_D1A,termination_status_D1B,termination_status_D2A,termination_status_D2B
50,12,7,3,-15.4819137691538,1.57821798324584,0.904510974884033,611.734798577003,177.648886300012,436.266978358005,252.999749959009,0.222874812349463,0.222874858078736,50.9900375246895,0.222874736017778,0.222874759663992,0.222874734134198,0.222874812349463,0.222853338342498,50.9900375246895,0.222874736017778,0.222874759663992,0.222874734134198,0,0.00965552437050149,0,0,0,0,OPTIMAL,OPTIMAL,TIME_LIMIT,OPTIMAL,OPTIMAL,OPTIMAL
50,12,7,6,-15.4819137691538,1.96622395515441,2.44356894493103,615.425477679004,139.97385872298,412.158228549989,189.619972726999,0.0433514373544784,0.0433512722294571,70.2740429862133,0.0433513709397459,0.0433514443407037,0.0433513229028168,0.0433503275963385,0.0433491092073704,70.2740429862133,0.0433513709397459,0.0433514443407037,0.0433513229028168,0.00255991083030899,0.00498952389488098,0,0,0,0,OPTIMAL,OPTIMAL,TIME_LIMIT,OPTIMAL,OPTIMAL,OPTIMAL
50,12,7,9,-15.4819137691538,4.57991409301757,4.49915790557861,613.175319275003,158.686244812997,456.228892062994,247.388712225016,0.00495648616808291,0.00495660875721856,41.9853104835015,0.00495644055291564,0.00495641916174243,0.00495665734170354,0.00495572822053306,0.004955399139733,41.9853104835015,0.00495644055291564,0.00495641916174243,0.00495665734170354,0.0152920339963605,0.0244041348592649,0,0,0,0,OPTIMAL,OPTIMAL,TIME_LIMIT,OPTIMAL,OPTIMAL,OPTIMAL
50,12,8,3,-15.3452366491247,1.78781008720397,1.33853411674499,615.179585620993,144.351650446013,338.344900861993,189.148195450979,0.165473125387113,0.16547315685485,57.6400798426296,0.165473109164455,0.165473200445932,0.165473112190652,0.165462720261423,0.165471539865363,57.6400798426296,0.165473109164455,0.165473200445932,0.165473112190652,0.00628810609913359,0.000977191417486716,0,0,0,0,OPTIMAL,OPTIMAL,TIME_LIMIT,OPTIMAL,OPTIMAL,OPTIMAL
50,12,8,6,-15.3452366491247,1.82400894165039,2.85957694053649,612.710553287994,176.679899273993,455.143036680994,244.503900754003,0.0263520289039307,0.0263522758794557,68.2066080611389,0.0263519101025056,0.0263518808924167,0.0263518717625868,0.0263495597082369,0.0263509622375407,68.2066080611389,0.0263519101025056,0.0263518808924167,0.0263518717625868,0.0093700401697053,0.00498492775735608,0,0,0,0,OPTIMAL,OPTIMAL,TIME_LIMIT,OPTIMAL,OPTIMAL,OPTIMAL
50,12,8,9,-15.3452366491247,9.64189600944519,8.44827103614807,614.6961649,185.180039422994,584.085351065004,293.410806007013,0.00590417682114114,0.0059040856845047,51.2266051566551,0.00590373594887877,0.00590373864049027,0.00590373635392438,0.00590235414969954,0.00590267393398925,51.2266051566551,0.00590373594887877,0.00590373864049027,0.00590373635392438,0.0308708816964841,0.0239114164476821,0,0,0,0,OPTIMAL,OPTIMAL,TIME_LIMIT,OPTIMAL,OPTIMAL,OPTIMAL
50,12,9,3,-16.9408021557627,1.20629501342773,0.723362922668457,613.56067095499,158.109344577998,484.408554720983,198.801452426996,0.19347547690039,0.193475420402083,51.0031020785996,0.193475340741563,0.193475579726492,0.193475373292181,0.193475184526889,0.193456976716406,51.0031020785996,0.193475340741563,0.193475579726492,0.193475373292181,0.000151116568554782,0.00953283142567662,0,0,0,0,OPTIMAL,OPTIMAL,TIME_LIMIT,OPTIMAL,OPTIMAL,OPTIMAL
50,12,9,6,-16.9408021557627,1.50773787498474,1.51969003677368,612.265651532012,159.04560679401,476.188334889011,244.930467050988,0.0160293767624838,0.0160295598107087,60.862107360282,0.0160295413817784,0.0160294106257097,0.0160293535612882,0.0160283313186196,0.0160287864924826,60.862107360282,0.0160295413817784,0.0160294106257097,0.0160293535612882,0.0065220493577139,0.00482432602739235,0,0,0,0,OPTIMAL,OPTIMAL,TIME_LIMIT,OPTIMAL,OPTIMAL,OPTIMAL
50,12,9,9,-16.9408021557627,5.3445439338684,6.81816315650939,614.091205126023,170.837800946988,476.727796227991,208.836342101014,0.00112856856195356,0.00112872325529696,40.9410598370399,0.00112833145094487,0.00112831519044466,0.00112842656211424,0.00112779110160953,0.00112778043719518,40.9410598370399,0.00112833145094487,0.00112831519044466,0.00112842656211424,0.0688890662239792,0.0835296072233356,0,0,0,0,OPTIMAL,OPTIMAL,TIME_LIMIT,OPTIMAL,OPTIMAL,OPTIMAL
50,12,10,3,-13.721080754459,1.58944106101989,0.988236904144287,611.325058015005,152.266788420005,446.362133212998,208.012695085984,0.242651348026728,0.242651426511318,56.6467391404321,0.242651348436308,0.242651459059145,0.242651599032825,0.242650548426474,0.242649233042208,56.6467391404321,0.242651348436308,0.242651459059145,0.242651599032825,0.000329526400869847,0.000903958876877107,0,0,0,0,OPTIMAL,OPTIMAL,TIME_LIMIT,OPTIMAL,OPTIMAL,OPTIMAL
50,12,10,6,-13.721080754459,2.03323698043823,2.57065200805664,614.185026347026,146.45307102098,507.891016032983,198.331642069999,0.034229286319942,0.0342295785379617,65.0327261119214,0.0342296834546131,0.0342292556943829,0.0342293386912651,0.0342289587360247,0.0342260803019811,65.0327261119214,0.0342296834546131,0.0342292556943829,0.0342293386912651,0.000957028184119345,0.010219921278489,0,0,0,0,OPTIMAL,OPTIMAL,TIME_LIMIT,OPTIMAL,OPTIMAL,OPTIMAL
50,12,10,9,-13.721080754459,7.97393703460693,7.3439290523529,612.232549951004,158.983339554019,480.496394016983,216.940321989997,0.00380139670940138,0.00380123395256909,51.0601183299829,0.00380118839811824,0.0038011691848734,0.00380117447006198,0.00380000492925903,0.00380032711276008,51.0601183299829,0.00380118839811824,0.0038011691848734,0.00380117447006198,0.0366123361685557,0.0238564587267545,0,0,0,0,OPTIMAL,OPTIMAL,TIME_LIMIT,OPTIMAL,OPTIMAL,OPTIMAL
50,12,11,3,-15.9298061909631,0.823856115341186,0.940069913864135,612.939785914,171.090717250015,419.103276049019,188.727581842977,0.214997360354476,0.214997067199514,53.7633412303457,0.214997068205394,0.214997069767063,0.214997639211699,0.214977002674616,0.214976476665833,53.7633412303457,0.214997068205394,0.214997069767063,0.214997639211699,0.00946880455925772,0.00957712305072238,0,0,0,0,OPTIMAL,OPTIMAL,TIME_LIMIT,OPTIMAL,OPTIMAL,OPTIMAL
50,12,11,6,-15.9298061909631,1.80648803710937,2.19992589950561,613.123136990005,164.473793737997,454.399534928001,189.074921315012,0.0432523653226653,0.0432521423372879,75.9239874911924,0.04325186119929,0.0432518845672218,0.0432523110705037,0.0432495440285996,0.0432508298353262,75.9239874911924,0.04325186119929,0.0432518845672218,0.0432523110705037,0.00652286654059235,0.0030345363045933,0,0,0,0,OPTIMAL,OPTIMAL,TIME_LIMIT,OPTIMAL,OPTIMAL,OPTIMAL
50,12,11,9,-15.9298061909631,5.05136108398437,4.96135902404785,613.102838806982,147.107280337018,527.256463094992,274.136971566011,0.00585007136612879,0.00585025820515998,45.364310934523,0.00585037043025106,0.0058500657288087,0.00585001879514978,0.00584918322066433,0.00584883165048086,45.364310934523,0.00585037043025106,0.0058500657288087,0.00585001879514978,0.0151817885436944,0.024384473797399,0,0,0,0,OPTIMAL,OPTIMAL,TIME_LIMIT,OPTIMAL,OPTIMAL,OPTIMAL
50,12,12,3,-16.4090407446618,1.59913802146911,1.55286407470703,611.584214207017,171.09120852896,373.623642057995,188.907461830996,0.249915794049847,0.249915830362858,53.8260301458606,0.249915776066372,0.249916378977082,0.249915890823473,0.249892216894926,0.249909495532064,53.8260301458606,0.249915776066372,0.249916378977082,0.249915890823473,0.00943403957729482,0.00253478572532904,0,0,0,0,OPTIMAL,OPTIMAL,TIME_LIMIT,OPTIMAL,OPTIMAL,OPTIMAL
50,12,12,6,-16.4090407446618,2.8340950012207,3.41964697837829,612.907789926976,190.847272020007,424.245372655976,199.78412479296,0.0439626091478252,0.0439621419256658,76.921148193818,0.0439618883891704,0.0439618887363854,0.0439622213993848,0.0439580524899612,0.0439596607365288,76.921148193818,0.0439618883891704,0.0439618887363854,0.0439622213993848,0.0103648485663497,0.00564392231209419,0,0,0,0,OPTIMAL,OPTIMAL,TIME_LIMIT,OPTIMAL,OPTIMAL,OPTIMAL
50,12,12,9,-16.4090407446618,5.76774597167968,6.22239685058593,611.947365688975,170.751054557971,456.888887939974,235.816925724037,0.00372824945989264,0.00372831243322377,45.5580776387003,0.00372810006536269,0.00372809255911439,0.00372807544182986,0.00372731875107753,0.00372705910936393,45.5580776387003,0.00372810006536269,0.00372809255911439,0.00372807544182986,0.0249636947613814,0.0336163849540745,0,0,0,0,OPTIMAL,OPTIMAL,TIME_LIMIT,OPTIMAL,OPTIMAL,OPTIMAL
50,12,13,3,-16.0208251948326,1.2144169807434,1.18233585357666,612.419323534006,170.785386859963,384.51690471603,234.361284957034,0.152084419919658,0.152084487205628,51.403950942732,0.152084409837839,0.152084407290704,0.152084408813768,0.152075442924491,0.152073680203112,51.403950942732,0.152084409837839,0.152084407290704,0.152084408813768,0.00590263958084145,0.00710592034379432,0,0,0,0,OPTIMAL,OPTIMAL,TIME_LIMIT,OPTIMAL,OPTIMAL,OPTIMAL
50,12,13,6,-16.0208251948326,2.15506196022033,1.85116600990295,612.025643474014,152.345083211956,430.585162601957,198.796392090036,0.019500930924018,0.0195006922786642,68.541132005896,0.0195005747508319,0.019500789121655,0.0195003902418157,0.0194993579867954,0.0194984426223661,68.541132005896,0.0195005747508319,0.019500789121655,0.0195003902418157,0.00806595966480596,0.0115362894097316,0,0,0,0,OPTIMAL,OPTIMAL,TIME_LIMIT,OPTIMAL,OPTIMAL,OPTIMAL
50,12,13,9,-16.0208251948326,6.41704583168029,6.97027516365051,614.719233357987,158.916372610954,457.137738279998,238.854527648014,0.00317473095576142,0.00317487919487211,41.922552821176,0.00317455513541042,0.00317449232993634,0.00317454878490094,0.00317376675711189,0.00317367222574056,41.922552821176,0.00317455513541042,0.00317449232993634,0.00317454878490094,0.0303710349938047,0.0380162222706657,0,0,0,0,OPTIMAL,OPTIMAL,TIME_LIMIT,OPTIMAL,OPTIMAL,OPTIMAL
50,12,14,3,-15.0545150909367,1.49180316925048,1.06703209877014,614.895919997012,178.765705552999,602.811901748005,303.852817751991,0.222205178953111,0.222205324130669,53.6290755298438,0.222205574506602,0.222205117927396,0.222205364532194,0.222203686191372,0.222194528553611,53.6290755298438,0.222205574506602,0.222205117927396,0.222205364532194,0.000671794305781169,0.00485837911391711,0,0,0,0,OPTIMAL,OPTIMAL,TIME_LIMIT,OPTIMAL,TIME_LIMIT,OPTIMAL
50,12,14,6,-15.0545150909367,1.92075204849243,2.17859101295471,613.499374022998,170.800010735983,477.300417910038,205.955139036988,0.0300778765410937,0.0300777743806619,76.6139080420412,0.0300776808508616,0.0300778803770515,0.0300776703372322,0.0300752541183149,0.0300767735161074,76.6139080420412,0.0300776808508616,0.0300778803770515,0.0300776703372322,0.00871877632454874,0.00332758847723097,0,0,0,0,OPTIMAL,OPTIMAL,TIME_LIMIT,OPTIMAL,OPTIMAL,OPTIMAL
50,12,14,9,-15.0545150909367,7.0556468963623,6.73049902915954,611.549648574029,172.422297057986,512.808674823958,219.180583667999,0.00078264667878844,0.000783139366154022,45.6536558746523,0.000782403493407187,0.000782413081756373,0.000782384323297155,0.000781774930777526,0.000781795157050822,45.6536558746523,0.000782403493407187,0.000782413081756373,0.000782384323297155,0.111384617674814,0.171643664115846,0,0,0,0,OPTIMAL,OPTIMAL,TIME_LIMIT,OPTIMAL,OPTIMAL,OPTIMAL
50,12,15,3,-15.4087053482335,1.74260807037353,1.27334690093994,611.321915340027,191.789316582027,520.498789142991,266.106673430011,0.198124889727077,0.19812485220783,54.1700656280579,0.198124835162199,0.198124958132004,0.198124834224981,0.198124749664845,0.198124377542881,54.1700656280579,0.198124835162199,0.198124958132004,0.198124834224981,7.07E-05,0.000239578701903797,0,0,0,0,OPTIMAL,OPTIMAL,TIME_LIMIT,OPTIMAL,OPTIMAL,OPTIMAL
50,12,15,6,-15.4087053482335,1.98532509803771,1.71489000320434,612.139288239006,146.068531252036,464.43713915802,189.015694388013,0.025581164742642,0.0255812237935295,76.8520336636908,0.0255812205370703,0.0255812156588762,0.0255811094776014,0.0255786989924411,0.025579598865236,76.8520336636908,0.0255812205370703,0.0255812156588762,0.0255811094776014,0.00963892858543916,0.00635203501833025,0,0,0,0,OPTIMAL,OPTIMAL,TIME_LIMIT,OPTIMAL,OPTIMAL,OPTIMAL
50,12,15,9,-15.4087053482335,5.68930292129516,5.48225593566894,611.508738100994,159.287433663965,546.029032574035,237.295915393042,0.00282739877367357,0.00282733629980105,46.3585220839002,0.002827396360166,0.00282719935990342,0.00282720404440934,0.0028264588293683,0.00282642890145574,46.3585220839002,0.002827396360166,0.00282719935990342,0.00282720404440934,0.0332441364132314,0.0320937535929637,0,0,0,0,OPTIMAL,OPTIMAL,TIME_LIMIT,OPTIMAL,OPTIMAL,OPTIMAL
50,12,16,3,-15.1702791812459,1.35598993301391,1.80388903617858,611.634371293999,165.404777492978,410.735914984019,225.113825926964,0.229921305547243,0.229921371162532,52.4252786286932,0.229921322962811,0.229921638682153,0.22992127847474,0.229919899500275,0.229921225207206,52.4252786286932,0.229921322962811,0.229921638682153,0.22992127847474,0.000611534005036035,6.35E-05,0,0,0,0,OPTIMAL,OPTIMAL,TIME_LIMIT,OPTIMAL,OPTIMAL,OPTIMAL
50,12,16,6,-15.1702791812459,5.58525514602661,10.9102180004119,611.263085276004,184.118560929957,485.199142401979,198.715350600017,0.0501364903255591,0.0501365963712638,74.3356507310704,0.050136490298132,0.0501370534663086,0.0501365087805655,0.0501321485508427,0.0501323062627547,74.3356507310704,0.050136490298132,0.0501370534663086,0.0501365087805655,0.00865990955540678,0.00855684035140115,0,0,0,0,OPTIMAL,OPTIMAL,TIME_LIMIT,OPTIMAL,OPTIMAL,OPTIMAL
50,12,16,9,-15.1702791812459,5.48772096633911,6.04287815093994,615.590574848,183.370860173017,512.079085964011,256.182431983994,0.00802180232148714,0.00802176690242756,44.3437793132977,0.00802164931121635,0.00802164697413021,0.00802166037879669,0.00802038119105102,0.00802042571070478,44.3437793132977,0.00802164931121635,0.00802164697413021,0.00802166037879669,0.0177158496204158,0.0167194053267249,0,0,0,0,OPTIMAL,OPTIMAL,TIME_LIMIT,OPTIMAL,OPTIMAL,OPTIMAL
50,12,17,3,-16.1186610293353,1.89652800559997,1.46722197532653,614.100631315028,145.300959809042,471.52695215604,224.905780277971,0.206689346855482,0.206689192946126,49.0045703552111,0.206689196751016,0.20668917482372,0.206689167286586,0.206688754095511,0.206689029266985,49.0045703552111,0.206689196751016,0.20668917482372,0.206689167286586,0.000286787867685619,7.92E-05,0,0,0,0,OPTIMAL,OPTIMAL,TIME_LIMIT,OPTIMAL,OPTIMAL,OPTIMAL
50,12,17,6,-16.1186610293353,3.73827481269836,2.89331316947937,611.910461307969,133.912869969964,484.614264992997,236.273158744035,0.0478636038716033,0.0478635686088332,57.6476870623596,0.0478634106012624,0.0478637756611853,0.047863382695433,0.0478620306682568,0.0478618459305417,57.6476870623596,0.0478634106012624,0.0478637756611853,0.047863382695433,0.00328684683002044,0.00359914302598288,0,0,0,0,OPTIMAL,OPTIMAL,TIME_LIMIT,OPTIMAL,OPTIMAL,OPTIMAL
50,12,17,9,-16.1186610293353,3.84908199310302,7.54992008209228,612.348773662,151.796086596034,457.239575470041,169.886614879011,0.00687984817519984,0.00687989802597937,38.9939822582034,0.00687993997430105,0.00687974037913041,0.00687990564856513,0.00687882243053483,0.00687865807969667,38.9939822582034,0.00687993997430105,0.00687974037913041,0.00687990564856513,0.0149094084474501,0.0180227421687424,0,0,0,0,OPTIMAL,OPTIMAL,TIME_LIMIT,OPTIMAL,OPTIMAL,OPTIMAL
50,12,18,3,-15.1517412301176,1.169527053833,0.86430287361145,611.466399493976,182.661672824004,473.674129083985,207.626298302959,0.143285982051873,0.143286080319929,51.0143622332843,0.143285864159048,0.143285893480052,0.14328588122143,0.143285198941858,0.1432728905874,51.0143622332843,0.143285864159048,0.143285893480052,0.14328588122143,0.000546536376807438,0.00920517366326082,0,0,0,0,OPTIMAL,OPTIMAL,TIME_LIMIT,OPTIMAL,OPTIMAL,OPTIMAL
