n,rho0,seed,rho,mineigvalQ,solution_time_P1,solution_time_P2,solution_time_D1A,solution_time_D1B,solution_time_D2A,solution_time_D2B,optimal_val_P1,optimal_val_P2,optimal_val_D1A,optimal_val_D1B,optimal_val_D2A,optimal_val_D2B,objective_bound_P1,objective_bound_P2,objective_bound_D1A,objective_bound_D1B,objective_bound_D2A,objective_bound_D2B,relative_gap_P1,relative_gap_P2,relative_gap_D1A,relative_gap_D1B,relative_gap_D2A,relative_gap_D2B,termination_status_P1,termination_status_P2,termination_status_D1A,termination_status_D1B,termination_status_D2A,termination_status_D2B
50,25,3,6,-1.29887654921526E-15,9.2074499130249,8.02639198303223,609.841539323999,169.344583104998,541.993707222006,234.447285975999,0.0903438626726243,0.0903438626726243,40.2753412070381,0.0903438664133297,0.09034396837975,0.0903439743641386,0.0903438626726243,0.0903438626726243,40.2753412070381,0.0903438664133297,0.09034396837975,0.0903439743641386,0,0,0,0,0,0,OPTIMAL,OPTIMAL,TIME_LIMIT,OPTIMAL,OPTIMAL,OPTIMAL
50,25,3,12,-1.29887654921526E-15,1.17498517036438,1.31435585021973,610.664455441001,188.367545416004,508.032229391996,247.340554208,0.0168584592633379,0.0168584592633379,24.9952000837376,0.0168585674748925,0.0168584662428525,0.0168585063247325,0.0168584592633379,0.0168584592633379,24.9952000837376,0.0168585674748925,0.0168584662428525,0.0168585063247325,0,0,0,0,0,0,OPTIMAL,OPTIMAL,TIME_LIMIT,OPTIMAL,OPTIMAL,OPTIMAL
50,25,3,19,-1.29887654921526E-15,0.113266944885254,0.127969980239868,610.735897913997,164.541512689,507.151942381002,235.336939039,0.0009901421316915,0.0009901421316915,11.4667025290739,0.0009901462652256,0.0009901722107955,0.0009901436398734,0.0009901421316915,0.0009901421316915,11.4667025290739,0.0009901462652256,0.0009901722107955,0.0009901436398734,0,0,0,0,0,0,OPTIMAL,OPTIMAL,TIME_LIMIT,OPTIMAL,OPTIMAL,OPTIMAL
50,38,3,10,-7.04120284261049E-16,209.892750024796,206.748674869537,613.017458946,218.805831229998,475.918465625,296.692744623004,0.0364951713810311,0.0364951713810311,30.7629111424226,0.0334213906023282,0.0334188585639076,0.0334200895708861,0.0364951713810311,0.0364951713810311,30.7629111424226,0.0334213906023282,0.0334188585639076,0.0334200895708861,0,0,0,0,0,0,OPTIMAL,OPTIMAL,TIME_LIMIT,OPTIMAL,OPTIMAL,OPTIMAL
50,38,3,19,-7.04120284261049E-16,7.4173309803009,3.96876811981201,611.573484965003,228.547650195003,609.584410041003,374.540040047999,0.0052864848834167,0.0052864848834167,9.76829064094651,0.0052429212343697,0.0052671730441701,0.0052421489470639,0.0052861032537524,0.0052864848834167,9.76829064094651,0.0052429212343697,0.0052671730441701,0.0052421489470639,0.0072189682333409,0,0,0,0,0,OPTIMAL,OPTIMAL,TIME_LIMIT,OPTIMAL,TIME_LIMIT,OPTIMAL
50,38,3,28,-7.04120284261049E-16,0.411406993865967,0.992030143737793,610.197004212998,202.024963838005,614.094520398001,296.505840689002,0.0006515868382153,0.0006515868382153,10.2899987635437,0.0006516768961907,0.0006648462116995,0.0006520039850694,0.0006515868382153,0.0006515868382153,10.2899987635437,0.0006516768961907,0.0006648462116995,0.0006520039850694,0,0,0,0,0,0,OPTIMAL,OPTIMAL,TIME_LIMIT,OPTIMAL,TIME_LIMIT,OPTIMAL
50,12,4,3,3.10861686764206E-16,0.812083005905151,0.725355863571167,611.185928716004,150.831240018997,439.185811076,188.343112595001,0.312774831457778,0.312774831457778,34.5545074961803,0.312774846492774,0.312774836371562,0.312774872210433,0.312774831457778,0.312774831457778,34.5545074961803,0.312774846492774,0.312774836371562,0.312774872210433,0,0,0,0,0,0,OPTIMAL,OPTIMAL,TIME_LIMIT,OPTIMAL,OPTIMAL,OPTIMAL
50,12,4,6,3.10861686764206E-16,0.254871845245361,0.269363880157471,613.266338443005,200.944324928001,596.941902696992,302.003479350009,0.0779597674070491,0.0779597674070491,47.4590385914849,0.0779597889892822,0.077959767681819,0.0779597775945476,0.0779597674070491,0.0779597674070491,47.4590385914849,0.0779597889892822,0.077959767681819,0.0779597775945476,0,0,0,0,0,0,OPTIMAL,OPTIMAL,TIME_LIMIT,OPTIMAL,OPTIMAL,OPTIMAL
50,12,4,9,3.10861686764206E-16,0.095862865447998,0.0852980613708496,611.051552617995,133.810632159002,489.962142441,214.592365113,0.0166347982439784,0.0166347982439784,36.4498633417952,0.0166349027378477,0.0166348196892076,0.016634801233894,0.0166347982439784,0.0166347982439784,36.4498633417952,0.0166349027378477,0.0166348196892076,0.016634801233894,0,0,0,0,0,0,OPTIMAL,OPTIMAL,TIME_LIMIT,OPTIMAL,OPTIMAL,OPTIMAL
50,25,4,6,-2.93831229013882E-16,40.2597260475159,57.5006020069122,612.180235969994,259.983211176004,613.485527366996,357.286305778995,0.123941307728063,0.123941307728063,45.6299898332094,0.121701898504057,0.121706836189628,0.121701352958739,0.123941307728063,0.123941307728063,45.6299898332094,0.121701898504057,0.121706836189628,0.121701352958739,0,0,0,0,0,0,OPTIMAL,OPTIMAL,TIME_LIMIT,OPTIMAL,TIME_LIMIT,OPTIMAL
